with	O
sufficient	Material
computational	Material
resources	Material
.	O
An	O
implementation	O
on	O
devices	Generic
that	O
are	O
highly	O
portable	O
but	O
have	O
limited	Material
computational	Material
resources	Material
would	O
greatly	O
contribute	O
to	O
its	O
practical	O
use	O
.	O
In	O
this	O
paper	O
we	O
further	O
implement	O
real-time	Method
VC	Method
on	O
a	O
DSP	OtherScientificTerm
.	O
To	O
implement	O
the	O
two	O
speech	Method
enhancement	Method
systems	Method
based	O
on	O
real-time	Method
VC	Method
,	O
one	Generic
from	O
NAM	Material
to	O
a	O
whispered	Material
voice	Material
and	O
the	O
other	Generic
from	O
electrolaryngeal	Material
speech	Material
to	O
a	O
natural	Material
voice	Material
,	O
we	O
propose	O
several	O
methods	Generic
for	O
reducing	O
computational	Metric
cost	Metric
while	O
preserving	O
conversion	Metric
accuracy	Metric
.	O
We	O
conduct	O
experimental	O
evaluations	O
and	O
show	O
that	O
real-time	Method
VC	Method
is	O
capable	O
of	O
running	O
on	O
a	O
DSP	OtherScientificTerm
with	O
little	O
degradation	O
.	O

We	O
propose	O
a	O
method	Generic
that	O
automatically	O
generates	O
paraphrase	OtherScientificTerm
sets	O
from	O
seed	O
sentences	O
to	O
be	O
used	O
as	O
reference	O
sets	O
in	O
objective	O
machine	Metric
translation	Metric
evaluation	Metric
measures	Metric
like	O
BLEU	Metric
and	O
NIST	Metric
.	O
We	O
measured	O
the	O
quality	O
of	O
the	O
paraphrases	OtherScientificTerm
produced	O
in	O
an	O
experiment	O
,	O
i.e.	O
,	O
-LRB-	O
i	O
-RRB-	O
their	O
grammaticality	Metric
:	O
at	O
least	O
99	O
%	O
correct	O
sentences	O
;	O
-LRB-	O
ii	O
-RRB-	O
their	O
equivalence	Metric
in	Metric
meaning	Metric
:	O
at	O
least	O
96	O
%	O
correct	O
paraphrases	OtherScientificTerm
either	O
by	O
meaning	Method
equivalence	Method
or	O
entailment	Method
;	O
and	O
,	O
-LRB-	O
iii	O
-RRB-	O
the	O
amount	O
of	O
internal	Metric
lexical	Metric
and	Metric
syntactical	Metric
variation	Metric
in	O
a	O
set	O
of	O
paraphrases	OtherScientificTerm
:	O
slightly	O
superior	O
to	O
that	O
of	O
hand-produced	OtherScientificTerm
sets	OtherScientificTerm
.	O
The	O
paraphrase	OtherScientificTerm
sets	O
produced	O
by	O
this	O
method	Generic
thus	O
seem	O
adequate	O
as	O
reference	O
sets	O
to	O
be	O
used	O
for	O
MT	Task
evaluation	Task
.	O

Graph	Task
unification	Task
remains	O
the	O
most	O
expensive	O
part	O
of	O
unification-based	Task
grammar	Task
parsing	Task
.	O
We	O
focus	O
on	O
one	O
speed-up	Method
element	Method
in	O
the	O
design	O
of	O
unification	Method
algorithms	Method
:	O
avoidance	O
of	O
copying	OtherScientificTerm
of	OtherScientificTerm
unmodified	OtherScientificTerm
subgraphs	OtherScientificTerm
.	O
We	O
propose	O
a	O
method	Generic
of	O
attaining	O
such	O
a	O
design	O
through	O
a	O
method	O
of	O
structure-sharing	Method
which	O
avoids	O
log	OtherScientificTerm
-LRB-	OtherScientificTerm
d	OtherScientificTerm
-RRB-	OtherScientificTerm
overheads	OtherScientificTerm
often	O
associated	O
with	O
structure-sharing	OtherScientificTerm
of	OtherScientificTerm
graphs	OtherScientificTerm
without	O
any	O
use	O
of	O
costly	O
dependency	Method
pointers	Method
.	O
The	O
proposed	O
scheme	Generic
eliminates	O
redundant	OtherScientificTerm
copying	OtherScientificTerm
while	O
maintaining	O
the	O
quasi-destructive	OtherScientificTerm
scheme	OtherScientificTerm
's	OtherScientificTerm
ability	OtherScientificTerm
to	O
avoid	O
over	OtherScientificTerm
copying	OtherScientificTerm
and	O
early	OtherScientificTerm
copying	OtherScientificTerm
combined	O
with	O
its	O
ability	O
to	O
handle	O
cyclic	OtherScientificTerm
structures	OtherScientificTerm
without	O
algorithmic	O
additions	O
.	O

We	O
describe	O
a	O
novel	O
technique	O
and	O
implemented	O
system	Generic
for	O
constructing	O
a	O
subcategorization	OtherScientificTerm
dictionary	OtherScientificTerm
from	O
textual	Material
corpora	Material
.	O
Each	O
dictionary	O
entry	O
encodes	O
the	O
relative	OtherScientificTerm
frequency	OtherScientificTerm
of	OtherScientificTerm
occurrence	OtherScientificTerm
of	O
a	O
comprehensive	O
set	O
of	O
subcategorization	O
classes	O
for	O
English	O
.	O
An	O
initial	O
experiment	O
,	O
on	O
a	O
sample	O
of	O
14	O
verbs	O
which	O
exhibit	O
multiple	O
complementation	O
patterns	O
,	O
demonstrates	O
that	O
the	O
technique	O
achieves	O
accuracy	O
comparable	O
to	O
previous	O
approaches	O
,	O
which	O
are	O
all	O
limited	O
to	O
a	O
highly	O
restricted	O
set	O
of	O
subcategorization	O
classes	O
.	O
We	O
also	O
demonstrate	O
that	O
a	O
subcategorization	OtherScientificTerm
dictionary	OtherScientificTerm
built	O
with	O
the	O
system	Generic
improves	O
the	O
accuracy	Metric
of	O
a	O
parser	Method
by	O
an	O
appreciable	O
amount	O

The	O
introduction	O
of	O
prior	OtherScientificTerm
knowledge	OtherScientificTerm
has	O
greatly	O
enhanced	O
numerous	O
purely	O
low-level	Method
driven	Method
image	Method
processing	Method
algorithms	Method
.	O
In	O
this	O
work	O
,	O
we	O
focus	O
on	O
the	O
problem	O
of	O
non-rigid	Task
image	Task
registration	Task
.	O
A	O
number	O
of	O
powerful	O
registration	Metric
criteria	Metric
have	O
been	O
developed	O
in	O
the	O
last	O
decade	O
,	O
most	O
prominently	O
the	O
criterion	O
of	O
maximum	Metric
mutual	Metric
information	Metric
.	O
Although	O
this	O
criterion	Generic
provides	O
for	O
good	O
registration	O
results	O
in	O
many	O
applications	O
,	O
it	Generic
remains	O
a	O
purely	O
low-level	Metric
criterion	Metric
.	O
As	O
a	O
consequence	O
,	O
registration	Task
results	O
will	O
deteriorate	O
once	O
this	O
low-level	OtherScientificTerm
information	OtherScientificTerm
is	O
corrupted	O
,	O
due	O
to	O
noise	OtherScientificTerm
,	O
partial	OtherScientificTerm
occlusions	OtherScientificTerm
or	O
missing	OtherScientificTerm
image	OtherScientificTerm
structure	OtherScientificTerm
.	O
In	O
this	O
paper	O
,	O
we	O
will	O
develop	O
a	O
Bayesian	Method
framework	Method
that	O
allows	O
to	O
impose	O
statistically	OtherScientificTerm
learned	OtherScientificTerm
prior	OtherScientificTerm
knowledge	OtherScientificTerm
about	O
the	O
joint	OtherScientificTerm
intensity	OtherScientificTerm
distribution	OtherScientificTerm
into	O
image	Method
registration	Method
methods	Method
.	O
The	O
prior	Generic
is	O
given	O
by	O
a	O
kernel	Method
density	Method
estimate	Method
on	O
the	O
space	O
of	O
joint	OtherScientificTerm
intensity	OtherScientificTerm
distributions	OtherScientificTerm
computed	O
from	O
a	O
representative	O
set	O
of	O
pre-registered	Material
image	Material
pairs	Material
.	O
This	O
nonparametric	O
prior	O
accurately	O
models	O
previously	O
learned	O
intensity	OtherScientificTerm
relations	OtherScientificTerm
between	O
various	O
image	OtherScientificTerm
modalities	OtherScientificTerm
and	O
slice	OtherScientificTerm
locations	OtherScientificTerm
.	O
Experimental	O
results	O
demonstrate	O
that	O
the	O
resulting	O
registration	Method
process	Method
is	O
more	O
robust	O
to	O
missing	OtherScientificTerm
low-level	OtherScientificTerm
information	OtherScientificTerm
as	O
it	OtherScientificTerm
favors	O
intensity	OtherScientificTerm
correspondences	OtherScientificTerm
statistically	O
consistent	O
with	O
the	O
learned	O
intensity	OtherScientificTerm
distributions	OtherScientificTerm
.	O

There	O
is	O
an	O
increased	O
interest	O
in	O
the	O
efficient	O
creation	Task
of	Task
city	Task
models	Task
,	O
be	O
it	O
virtual	O
or	O
as-built	O
.	O
We	O
present	O
a	O
method	Generic
for	O
synthesizing	Task
complex	Task
,	Task
photo-realistic	Task
facade	Task
images	Task
,	O
from	O
a	O
single	O
example	O
.	O
After	O
parsing	O
the	O
example	O
image	O
into	O
its	O
semantic	Method
components	Method
,	O
a	O
tiling	OtherScientificTerm
for	O
it	O
is	O
generated	O
.	O
Novel	O
tilings	OtherScientificTerm
can	O
then	O
be	O
created	O
,	O
yielding	O
facade	OtherScientificTerm
textures	OtherScientificTerm
with	O
different	O
dimensions	O
or	O
with	O
occluded	OtherScientificTerm
parts	OtherScientificTerm
inpainted	OtherScientificTerm
.	O
A	O
genetic	Generic
algorithm	Generic
guides	O
the	O
novel	O
facades	OtherScientificTerm
as	O
well	O
as	O
inpainted	OtherScientificTerm
parts	OtherScientificTerm
to	O
be	O
consistent	O
with	O
the	O
example	O
,	O
both	O
in	O
terms	O
of	O
their	O
overall	O
structure	O
and	O
their	O
detailed	O
textures	O
.	O
Promising	O
results	O
for	O
multiple	Generic
standard	Generic
datasets	Generic
--	O
in	O
particular	O
for	O
the	O
different	O
building	O
styles	O
they	O
contain	O
--	O
demonstrate	O
the	O
potential	O
of	O
the	O
method	Generic
.	O

We	O
introduce	O
a	O
new	O
interactive	Method
corpus	Method
exploration	Method
tool	Method
called	O
InfoMagnets	Method
.	O
InfoMagnets	Method
aims	O
at	O
making	O
exploratory	Task
corpus	Task
analysis	Task
accessible	O
to	O
researchers	O
who	O
are	O
not	O
experts	O
in	O
text	Task
mining	Task
.	O
As	O
evidence	O
of	O
its	O
usefulness	O
and	O
usability	O
,	O
it	Generic
has	O
been	O
used	O
successfully	O
in	O
a	O
research	O
context	O
to	O
uncover	O
relationships	O
between	O
language	O
and	O
behavioral	O
patterns	O
in	O
two	O
distinct	O
domains	Generic
:	O
tutorial	Material
dialogue	Material
-LRB-	O
Kumar	O
et	O
al.	O
,	O
submitted	O
-RRB-	O
and	O
on-line	Material
communities	Material
-LRB-	O
Arguello	O
et	O
al.	O
,	O
2006	O
-RRB-	O
.	O
As	O
an	O
educational	Method
tool	Method
,	O
it	Generic
has	O
been	O
used	O
as	O
part	O
of	O
a	O
unit	O
on	O
protocol	Task
analysis	Task
in	O
an	O
Educational	O
Research	O
Methods	O
course	O
.	O

Sources	O
of	O
training	O
data	O
suitable	O
for	O
language	Method
modeling	Method
of	O
conversational	Material
speech	Material
are	O
limited	O
.	O
In	O
this	O
paper	O
,	O
we	O
show	O
how	O
training	O
data	O
can	O
be	O
supplemented	O
with	O
text	O
from	O
the	O
web	O
filtered	O
to	O
match	O
the	O
style	O
and/or	O
topic	O
of	O
the	O
target	O
recognition	Task
task	Task
,	O
but	O
also	O
that	O
it	O
is	O
possible	O
to	O
get	O
bigger	O
performance	O
gains	O
from	O
the	O
data	O
by	O
using	O
class-dependent	Method
interpolation	Method
of	Method
N-grams	Method
.	O

We	O
present	O
a	O
method	Generic
for	O
detecting	Task
3D	Task
objects	Task
using	O
multi-modalities	OtherScientificTerm
.	O
While	O
it	Generic
is	O
generic	O
,	O
we	O
demonstrate	O
it	Generic
on	O
the	O
combination	O
of	O
an	O
image	OtherScientificTerm
and	O
a	O
dense	OtherScientificTerm
depth	OtherScientificTerm
map	OtherScientificTerm
which	O
give	O
complementary	OtherScientificTerm
object	OtherScientificTerm
information	OtherScientificTerm
.	O
It	Generic
works	O
in	O
real-time	O
,	O
under	O
heavy	O
clutter	O
,	O
does	O
not	O
require	O
a	O
time	OtherScientificTerm
consuming	OtherScientificTerm
training	OtherScientificTerm
stage	OtherScientificTerm
,	O
and	O
can	O
handle	O
untextured	OtherScientificTerm
objects	OtherScientificTerm
.	O
It	Generic
is	O
based	O
on	O
an	O
efficient	O
representation	O
of	O
templates	OtherScientificTerm
that	O
capture	O
the	O
different	O
modalities	OtherScientificTerm
,	O
and	O
we	O
show	O
in	O
many	O
experiments	O
on	O
commodity	OtherScientificTerm
hardware	OtherScientificTerm
that	O
our	O
approach	Generic
significantly	O
outperforms	O
state-of-the-art	Generic
methods	Generic
on	O
single	OtherScientificTerm
modalities	OtherScientificTerm
.	O

The	O
compact	Task
description	Task
of	Task
a	Task
video	Task
sequence	Task
through	O
a	O
single	O
image	OtherScientificTerm
map	OtherScientificTerm
and	O
a	O
dominant	OtherScientificTerm
motion	OtherScientificTerm
has	O
applications	O
in	O
several	O
domains	Generic
,	O
including	O
video	Task
browsing	Task
and	Task
retrieval	Task
,	O
compression	Task
,	O
mosaicing	Task
,	O
and	O
visual	Task
summarization	Task
.	O
Building	O
such	O
a	O
representation	Generic
requires	O
the	O
capability	O
to	O
register	O
all	O
the	O
frames	O
with	O
respect	O
to	O
the	O
dominant	O
object	O
in	O
the	O
scene	O
,	O
a	O
task	Generic
which	O
has	O
been	O
,	O
in	O
the	O
past	O
,	O
addressed	O
through	O
temporally	O
localized	Method
motion	Method
estimates	Method
.	O
In	O
this	O
paper	O
,	O
we	O
show	O
how	O
the	O
lack	OtherScientificTerm
of	OtherScientificTerm
temporal	OtherScientificTerm
consistency	OtherScientificTerm
associated	O
with	O
such	O
estimates	Generic
can	O
undermine	O
the	O
validity	OtherScientificTerm
of	OtherScientificTerm
the	OtherScientificTerm
dominant	OtherScientificTerm
motion	OtherScientificTerm
assumption	OtherScientificTerm
,	O
leading	O
to	O
oscillation	OtherScientificTerm
between	OtherScientificTerm
different	OtherScientificTerm
scene	OtherScientificTerm
interpretations	OtherScientificTerm
and	OtherScientificTerm
poor	OtherScientificTerm
registration	OtherScientificTerm
.	O
To	O
avoid	O
this	O
oscillation	Generic
,	O
we	O
augment	O
the	O
motion	Method
model	Method
with	O
a	O
generic	OtherScientificTerm
temporal	OtherScientificTerm
constraint	OtherScientificTerm
which	O
increases	O
the	O
robustness	Metric
against	O
competing	O
interpretations	O
,	O
leading	O
to	O
more	O
meaningful	O
content	Task
summarization	Task
.	O

In	O
cross-domain	Task
learning	Task
,	O
there	O
is	O
a	O
more	O
challenging	O
problem	O
that	O
the	O
domain	OtherScientificTerm
divergence	OtherScientificTerm
involves	O
more	O
than	O
one	O
dominant	Generic
factors	Generic
,	O
e.g.	O
,	O
different	O
viewpoints	OtherScientificTerm
,	O
various	O
resolutions	OtherScientificTerm
and	O
changing	O
illuminations	OtherScientificTerm
.	O
Fortunately	O
,	O
an	O
intermediate	OtherScientificTerm
domain	OtherScientificTerm
could	O
often	O
be	O
found	O
to	O
build	O
a	O
bridge	O
across	O
them	O
to	O
facilitate	O
the	O
learning	Task
problem	Task
.	O
In	O
this	O
paper	O
,	O
we	O
propose	O
a	O
Coupled	Method
Marginalized	Method
Denoising	Method
Auto-encoders	Method
framework	Method
to	O
address	O
the	O
cross-domain	Task
problem	Task
.	O
Specifically	O
,	O
we	O
design	O
two	O
marginalized	Method
denoising	Method
auto-encoders	Method
,	O
one	Generic
for	O
the	O
target	O
and	O
the	O
other	Generic
for	O
source	O
as	O
well	O
as	O
the	O
intermediate	O
one	O
.	O
To	O
better	O
couple	O
the	O
two	O
denoising	Method
auto-encoders	Method
learning	Method
,	O
we	O
incorporate	O
a	O
feature	Method
mapping	Method
,	O
which	O
tends	O
to	O
transfer	O
knowledge	O
between	O
the	O
intermediate	OtherScientificTerm
domain	OtherScientificTerm
and	O
the	O
target	O
one	O
.	O
Furthermore	O
,	O
the	O
maximum	OtherScientificTerm
margin	OtherScientificTerm
criterion	OtherScientificTerm
,	O
e.g.	O
,	O
intra-class	OtherScientificTerm
com-pactness	OtherScientificTerm
and	O
inter-class	OtherScientificTerm
penalty	OtherScientificTerm
,	O
on	O
the	O
output	O
layer	O
is	O
imposed	O
to	O
seek	O
more	O
discriminative	OtherScientificTerm
features	OtherScientificTerm
across	O
different	O
domains	O
.	O
Extensive	O
experiments	O
on	O
two	O
tasks	Generic
have	O
demonstrated	O
the	O
superiority	O
of	O
our	O
method	Generic
over	O
the	O
state-of-the-art	Generic
methods	Generic
.	O

In	O
this	O
paper	O
,	O
we	O
aim	O
to	O
automatically	O
render	O
aging	OtherScientificTerm
faces	OtherScientificTerm
in	O
a	O
personalized	O
way	O
.	O
Basically	O
,	O
a	O
set	O
of	O
age-group	Method
specific	Method
dictionaries	Method
are	O
learned	O
,	O
where	O
the	O
dictionary	OtherScientificTerm
bases	OtherScientificTerm
corresponding	O
to	O
the	O
same	O
index	O
yet	O
from	O
different	O
dictionaries	O
form	O
a	O
particular	O
aging	OtherScientificTerm
process	OtherScientificTerm
pattern	OtherScientificTerm
cross	O
different	O
age	O
groups	O
,	O
and	O
a	O
linear	Method
combination	Method
of	O
these	O
patterns	Generic
expresses	O
a	O
particular	O
personalized	Task
aging	Task
process	Task
.	O
Moreover	O
,	O
two	O
factors	O
are	O
taken	O
into	O
consideration	O
in	O
the	O
dictionary	Method
learning	Method
process	Method
.	O
First	O
,	O
beyond	O
the	O
aging	Method
dictionaries	Method
,	O
each	O
subject	O
may	O
have	O
extra	O
personalized	OtherScientificTerm
facial	OtherScientificTerm
characteristics	OtherScientificTerm
,	O
e.g.	O
mole	OtherScientificTerm
,	O
which	O
are	O
invariant	O
in	O
the	O
aging	Task
process	Task
.	O
Second	O
,	O
it	O
is	O
challenging	O
or	O
even	O
impossible	O
to	O
collect	O
faces	O
of	O
all	O
age	O
groups	O
for	O
a	O
particular	O
subject	O
,	O
yet	O
much	O
easier	O
and	O
more	O
practical	O
to	O
get	O
face	O
pairs	O
from	O
neighboring	O
age	O
groups	O
.	O
Thus	O
a	O
personality-aware	OtherScientificTerm
coupled	OtherScientificTerm
reconstruction	OtherScientificTerm
loss	OtherScientificTerm
is	O
utilized	O
to	O
learn	O
the	O
dictionaries	Generic
based	O
on	O
face	O
pairs	O
from	O
neighboring	O
age	O
groups	O
.	O
Extensive	O
experiments	O
well	O
demonstrate	O
the	O
advantages	O
of	O
our	O
proposed	O
solution	Generic
over	O
other	O
state-of-the-arts	Generic
in	O
term	O
of	O
personalized	OtherScientificTerm
aging	OtherScientificTerm
progression	OtherScientificTerm
,	O
as	O
well	O
as	O
the	O
performance	O
gain	O
for	O
cross-age	Task
face	Task
verification	Task
by	O
synthesizing	Method
aging	Method
faces	Method
.	O

We	O
propose	O
a	O
draft	O
scheme	O
of	O
the	O
model	Generic
formalizing	O
the	O
structure	OtherScientificTerm
of	OtherScientificTerm
communicative	OtherScientificTerm
context	OtherScientificTerm
in	O
dialogue	Material
interaction	Material
.	O
The	O
relationships	O
between	O
the	O
interacting	O
partners	O
are	O
considered	O
as	O
system	O
of	O
three	O
automata	O
representing	O
the	O
partners	O
of	O
the	O
dialogue	O
and	O
environment	O
.	O

Visitors	O
who	O
browse	O
the	O
web	O
from	O
wireless	O
PDAs	O
,	O
cell	O
phones	O
,	O
and	O
pagers	O
are	O
frequently	O
stymied	O
by	O
web	Method
interfaces	Method
optimized	O
for	O
desktop	OtherScientificTerm
PCs	OtherScientificTerm
.	O
Simply	O
replacing	O
graphics	O
with	O
text	O
and	O
reformatting	O
tables	O
does	O
not	O
solve	O
the	O
problem	O
,	O
because	O
deep	OtherScientificTerm
link	OtherScientificTerm
structures	OtherScientificTerm
can	O
still	O
require	O
minutes	O
to	O
traverse	O
.	O
In	O
this	O
paper	O
we	O
develop	O
an	O
algorithm	Generic
,	O
MINPATH	Method
,	O
that	O
automatically	O
improves	O
wireless	Task
web	Task
navigation	Task
by	O
suggesting	O
useful	O
shortcut	O
links	O
in	O
real	O
time	O
.	O
MINPATH	Method
finds	O
shortcuts	O
by	O
using	O
a	O
learned	O
model	Generic
of	O
web	OtherScientificTerm
visitor	OtherScientificTerm
behavior	OtherScientificTerm
to	O
estimate	O
the	O
savings	Task
of	Task
shortcut	Task
links	Task
,	O
and	O
suggests	O
only	O
the	O
few	O
best	O
links	O
.	O
We	O
explore	O
a	O
variety	O
of	O
predictive	Generic
models	Generic
,	O
including	O
Na	Method
¨	Method
ıve	Method
Bayes	Method
mixture	Method
models	Method
and	O
mixtures	Method
of	Method
Markov	Method
models	Method
,	O
and	O
report	O
empirical	O
evidence	O
that	O
MINPATH	Method
finds	O
useful	O
shortcuts	O
that	O
save	O
substantial	O
navigational	O
effort	O
.	O

This	O
paper	O
describes	O
a	O
particular	O
approach	Generic
to	O
parsing	Task
that	O
utilizes	O
recent	O
advances	O
in	O
unification-based	Task
parsing	Task
and	O
in	O
classification-based	Task
knowledge	Task
representation	Task
.	O
As	O
unification-based	Method
grammatical	Method
frameworks	Method
are	O
extended	O
to	O
handle	O
richer	O
descriptions	O
of	O
linguistic	OtherScientificTerm
information	OtherScientificTerm
,	O
they	Generic
begin	O
to	O
share	O
many	O
of	O
the	O
properties	O
that	O
have	O
been	O
developed	O
in	O
KL-ONE-like	Method
knowledge	Method
representation	Method
systems	Method
.	O
This	O
commonality	O
suggests	O
that	O
some	O
of	O
the	O
classification-based	Method
representation	Method
techniques	Method
can	O
be	O
applied	O
to	O
unification-based	OtherScientificTerm
linguistic	OtherScientificTerm
descriptions	OtherScientificTerm
.	O
This	O
merging	O
supports	O
the	O
integration	O
of	O
semantic	OtherScientificTerm
and	OtherScientificTerm
syntactic	OtherScientificTerm
information	OtherScientificTerm
into	O
the	O
same	O
system	Generic
,	O
simultaneously	O
subject	O
to	O
the	O
same	O
types	O
of	O
processes	O
,	O
in	O
an	O
efficient	O
manner	O
.	O
The	O
result	O
is	O
expected	O
to	O
be	O
more	O
efficient	O
parsing	Method
due	O
to	O
the	O
increased	O
organization	O
of	O
knowledge	O
.	O
The	O
use	O
of	O
a	O
KL-ONE	Method
style	Method
representation	Method
for	O
parsing	Task
and	O
semantic	Task
interpretation	Task
was	O
first	O
explored	O
in	O
the	O
PSI-KLONE	Method
system	Method
-LSB-	O
2	O
-RSB-	O
,	O
in	O
which	O
parsing	Task
is	O
characterized	O
as	O
an	O
inference	Method
process	Method
called	O
incremental	Method
description	Method
refinement	Method
.	O

In	O
this	O
paper	O
we	O
discuss	O
a	O
proposed	O
user	Method
knowledge	Method
modeling	Method
architecture	Method
for	O
the	O
ICICLE	Task
system	Task
,	O
a	O
language	Task
tutoring	Task
application	Task
for	O
deaf	OtherScientificTerm
learners	OtherScientificTerm
of	O
written	Material
English	Material
.	O
The	O
model	Generic
will	O
represent	O
the	O
language	O
proficiency	O
of	O
the	O
user	O
and	O
is	O
designed	O
to	O
be	O
referenced	O
during	O
both	O
writing	Task
analysis	Task
and	O
feedback	Task
production	Task
.	O
We	O
motivate	O
our	O
model	Generic
design	Generic
by	O
citing	O
relevant	O
research	O
on	O
second	Task
language	Task
and	Task
cognitive	Task
skill	Task
acquisition	Task
,	O
and	O
briefly	O
discuss	O
preliminary	O
empirical	O
evidence	O
supporting	O
the	O
design	Generic
.	O
We	O
conclude	O
by	O
showing	O
how	O
our	O
design	Generic
can	O
provide	O
a	O
rich	O
and	O
robust	O
information	O
base	O
to	O
a	O
language	Task
assessment	Task
/	Task
